U_ele_1 U_ele_2 band_gap delta_gap delta_band delta_mag mag_moment obj_func d_obj 
-1.9223272489765204 0 0.0 0.0 2.000725339358721 0.3474970023851526 [-0.000,-0.000,1.886,-0.000,-0.000,0.200] -2.0618280251093686 0.155523957930644
0.1696402685923193 0 0.0 0.0 1.3535922324067942 0.07007258141860251 [-0.000,-0.000,2.602,-0.000,-0.000,0.324] -0.9185610491493377 1.143266975960031
0.49972334141110153 0 0.0 0.0 1.2942394825964962 0.0613731754650732 [-0.000,-0.000,2.623,-0.000,-0.000,0.316] -0.8394112524891565 0.07914979666018118
1.371627854759252 0 0.0 0.0 1.3636935211200356 0.04765326151831936 [-0.000,-0.000,2.633,0.000,0.000,0.271] -0.9309654264390471 0.09155417394989063
1.9260451919185773 0 0.0 0.0 1.2816670813458235 0.03143776921687244 [0.000,0.000,2.676,0.000,0.000,0.265] -0.8218294203694276 0.10913600606961948
0.8115302093469694 0 0.0 0.0 1.5245815496065172 0.05944465212840148 [0.000,0.000,2.616,-0.000,-0.000,0.299] -1.1639412840336378 0.3421118636642102
1.652325114878316 0 0.0 0.0 1.311080335121018 0.040564763033943706 [0.000,0.000,2.650,-0.000,-0.000,0.266] -0.8602885725705205 0.30365271146311734
-0.132531889007252 0 0.0 0.0 1.412607872505001 0.08375360688750463 [0.000,0.000,2.559,-0.000,-0.000,0.320] -1.001237834064886 0.14094926149436549
2.190038515469933 0 0.10625100000000032 0.10625100000000032 1.262145241394567 0.026460662627127644 [0.000,0.000,2.686,-0.000,-0.000,0.258] -0.7968553885208083 0.2043824455440777
1.0873997006491365 0 0.0 0.0 1.4387893469326793 0.055692608725634925 [0.000,0.000,2.616,-0.000,-0.000,0.281] -1.036608225756816 0.23975283723600782
3.8780912759035586 0 1.0650240000000002 1.0650240000000002 0.9073565978648358 0.005492419017761298 [-0.000,-0.000,2.747,0.000,0.000,0.209] -0.411663081177758 0.6249451445790581
3.0574522918196316 0 0.5648949999999999 0.5648949999999999 1.1315993941657385 0.009309493362512708 [-0.000,-0.000,2.719,-0.000,-0.000,0.232] -0.6403019277714662 0.2286388465937082
5.594885909652 0 1.9787759999999999 1.9787759999999999 0.6817714551096589 0.03544949458972113 [0.000,0.000,2.805,0.000,0.000,0.164] -0.23303449183450414 0.4072674359369621
3.4729006041414747 0 0.8165300000000011 0.8165300000000011 1.0328856814498775 0.0014719601443880135 [-0.000,-0.000,2.734,-0.000,-0.000,0.220] -0.5334274988054225 0.30039300697091836
2.6324149050032037 0 0.2994139999999996 0.2994139999999996 1.1884495641392685 0.017092883509421897 [0.000,0.000,2.705,0.000,0.000,0.245] -0.7063522665847419 0.17292476777931942
-0.3878799324534654 0 0.0 0.0 1.4610105239585447 0.095500436299178 [0.000,0.000,2.526,0.000,0.000,0.319] -1.0718360422254771 0.3654837756407352
-3.7595945664258394 0 0.0 0.0 2.2133279822106 0.6799015860157017 [0.000,0.000,1.078,0.000,0.000,0.072] -2.6805434617515562 1.608707419526079
5.03593578879141 0 1.8316179999999997 1.8316179999999997 0.7510727098696898 0.026140645235596817 [0.000,0.000,2.787,0.000,0.000,0.178] -0.28239677442216626 2.39814668732939
-4.472415636011042 0 0.0 0.0 2.781552758578472 1.0753855897614895 [-0.000,-0.000,0.111,0.000,0.000,0.011] -4.446744957711087 4.16434818328892
-2.5741247744189106 0 0.0 0.0 2.084087965254823 0.4525941890921713 [-0.000,-0.000,1.630,-0.000,-0.000,0.158] -2.2741320734599944 2.172612884251093
-3.4391019245776278 0 0.0 0.0 2.1774896058466364 0.604871611721584 [-0.000,-0.000,1.260,-0.000,-0.000,0.101] -2.5536653251184034 0.27953325165840903
-0.8458942463916159 0 0.0 0.0 1.824487954850577 0.1442226288301066 [0.000,0.000,2.392,0.000,0.000,0.294] -1.6747782320307538 0.8788870930876496
2.844791416598712 0 0.4330210000000001 0.4330210000000001 1.1605455289121804 0.013391539617733855 [0.000,0.000,2.711,0.000,-0.000,0.238] -0.6735226290056929 1.001255603025061
3.674165377310338 0 0.9450270000000005 0.9450270000000005 0.9897355610874891 0.0020412414523193444 [0.000,0.000,2.740,0.000,0.000,0.214] -0.48979032377391685 0.18373230523177608
3.268829956368961 0 0.691034000000001 0.691034000000001 1.0782350108866985 0.005552777082985936 [0.000,0.000,2.726,-0.000,-0.000,0.226] -0.5813107860175861 0.09152046224366928
2.4189407618287357 0 0.1619320000000002 0.1619320000000002 1.2336917904567728 0.021486429825977735 [-0.000,-0.000,2.696,0.000,0.000,0.251] -0.7612285502535522 0.17991776423596606
-0.6177892655595603 0 0.0 0.0 1.502616613860618 0.1068371034176174 [-0.000,-0.000,2.496,0.000,0.000,0.320] -1.1346354274583081 0.37340687720475596
-2.287192136669674 0 0.0 0.0 2.0329177623650425 0.35890249372218075 [0.000,0.000,1.858,0.000,0.000,0.203] -2.1307828142696454 0.9961473868113373
7.609948270530623 0 2.325868 2.325868 0.6092646243173078 0.06785400995274098 [0.000,0.000,2.869,-0.000,-0.000,0.117] -0.18790377455558843 1.942879039714057
-1.1053329235413543 0 0.0 0.0 1.895424896426799 0.25232419622382624 [-0.000,-0.000,2.119,0.000,0.000,0.227] -1.8281515189972708 1.6402477444416823
