#Distance(A)    Macroscopic-Average    Planar-Average
164.9840            -5.85712             1.13768
165.0847            -5.86544             1.55379
165.1854            -5.86724             1.66453
165.2861            -5.86238             1.44314
165.3869            -5.85119             0.94937
165.4876            -5.83448             0.18016
165.5883            -5.81349            -1.10395
165.6890            -5.78973            -2.93589
165.7898            -5.76494            -5.29308
165.8905            -5.74087            -7.97829
165.9912            -5.71928           -10.69927
166.0919            -5.70168           -13.10550
166.1927            -5.68932           -14.88128
166.2934            -5.68306           -15.79252
166.3941            -5.68332           -15.72768
166.4948            -5.69008           -14.69120
166.5955            -5.70283           -12.81715
166.6963            -5.72067           -10.34600
166.7970            -5.74229            -7.60921
166.8977            -5.76612            -4.94588
166.9984            -5.79041            -2.64770
167.0992            -5.81337            -0.88000
167.1999            -5.83325             0.33578
167.3006            -5.84855             1.06358
167.4013            -5.85801             1.53473
167.5020            -5.86081             1.71749
167.6028            -5.85657             1.56367
167.7035            -5.84537             1.11289
167.8042            -5.82773             0.41270
167.9049            -5.80455            -0.75848
168.0057            -5.77696            -2.48623
168.1064            -5.74624            -4.74895
168.2071            -5.71369            -7.40078
168.3078            -5.68051           -10.15068
168.4086            -5.64769           -12.66577
168.5093            -5.61593           -14.60488
168.6100            -5.58559           -15.72206
168.7107            -5.55664           -15.86874
168.8114            -5.52863           -15.03362
168.9122            -5.50073           -13.31456
169.0129            -5.47178           -10.94127
169.1136            -5.44027            -8.22069
169.2143            -5.40446            -5.51024
169.3151            -5.36246            -3.10428
169.4158            -5.31233            -1.21927
169.5165            -5.25223             0.11773
169.6172            -5.18048             0.92332
169.7180            -5.09572             1.43487
169.8187            -4.99696             1.67945
169.9194            -4.88368             1.59180
170.0201            -4.75584             1.19227
170.1208            -4.61386             0.55873
170.2216            -4.45855            -0.48315
170.3223            -4.29101            -2.07844
170.4230            -4.11255            -4.20675
170.5237            -3.92453            -6.77338
170.6245            -3.72830            -9.50027
170.7252            -3.52508           -12.07411
170.8259            -3.31588           -14.14122
170.9266            -3.10145           -15.44296
171.0273            -2.88229           -15.80187
171.1281            -2.65862           -15.18508
171.2288            -2.43046           -13.65757
171.3295            -2.19769           -11.42468
171.4302            -1.96008            -8.76402
171.5310            -1.71741            -6.02594
171.6317            -1.46943            -3.49886
171.7324            -1.21599            -1.41557
171.8331            -0.95703             0.19137
171.9339            -0.69262             1.33936
172.0346            -0.42300             2.25451
172.1353            -0.14859             3.06822
172.2360             0.12992             3.71621
172.3367             0.41164             4.23982
172.4375             0.69540             4.65130
172.5382             0.97981             4.97930
172.6389             1.26330             5.23437
172.7396             1.54420             5.43601
172.8404             1.82082             5.59149
172.9411             2.09154             5.71394
173.0418             2.35490             5.80771
173.1425             2.60968             5.88155
173.2432             2.85493             5.93774
173.3440             3.09001             5.98213
173.4447             3.31458             6.01567
173.5454             3.52853             6.04234
173.6461             3.73195             6.06231
173.7469             3.92502             6.07836
173.8476             4.10806             6.09021
173.9483             4.28139             6.09989
174.0490             4.44534             6.10691
174.1498             4.60024             6.11277
174.2505             4.74637             6.11690
174.3512             4.88394             6.12047
174.4519             5.01315             6.12287
174.5526             5.13414             6.12507
174.6534             5.24703             6.12645
174.7541             5.35193             6.12782
174.8548             5.44894             6.12860
174.9555             5.53817             6.12947
175.0563             5.61973             6.12988
175.1570             5.69375             6.13045
175.2577             5.76036             6.13066
175.3584             5.81974             6.13104
175.4592             5.87213             6.13112
175.5599             5.91779             6.13139
175.6606             5.95709             6.13140
175.7613             5.99046             6.13159
175.8620             6.01841             6.13157
175.9628             6.04149             6.13172
176.0635             6.06030             6.13167
176.1642             6.07546             6.13179
176.2649             6.08755             6.13174
176.3657             6.09714             6.13184
176.4664             6.10469             6.13178
176.5671             6.11064             6.13186
176.6678             6.11531             6.13180
176.7685             6.11898             6.13188
176.8693             6.12186             6.13182
176.9700             6.12410             6.13189
177.0707             6.12584             6.13183
177.1714             6.12720             6.13189
177.2722             6.12826             6.13183
177.3729             6.12907             6.13190
177.4736             6.12971             6.13184
177.5743             6.13020             6.13190
177.6751             6.13058             6.13184
177.7758             6.13087             6.13190
177.8765             6.13110             6.13185
177.9772             6.13127             6.13190
178.0779             6.13141             6.13185
178.1787             6.13152             6.13190
178.2794             6.13160             6.13185
178.3801             6.13166             6.13190
178.4808             6.13171             6.13185
178.5816             6.13175             6.13190
178.6823             6.13178             6.13186
178.7830             6.13180             6.13190
178.8837             6.13182             6.13186
178.9844             6.13183             6.13190
179.0852             6.13184             6.13186
179.1859             6.13185             6.13190
179.2866             6.13186             6.13186
179.3873             6.13186             6.13190
179.4881             6.13187             6.13186
179.5888             6.13187             6.13190
179.6895             6.13187             6.13186
179.7902             6.13187             6.13190
179.8910             6.13188             6.13186
179.9917             6.13188             6.13190
180.0924             6.13188             6.13186
180.1931             6.13188             6.13190
180.2938             6.13188             6.13187
180.3946             6.13188             6.13190
180.4953             6.13188             6.13187
180.5960             6.13188             6.13190
180.6967             6.13188             6.13187
180.7975             6.13188             6.13190
180.8982             6.13188             6.13187
180.9989             6.13188             6.13190
181.0996             6.13188             6.13187
181.2004             6.13188             6.13190
181.3011             6.13188             6.13187
181.4018             6.13188             6.13190
181.5025             6.13188             6.13187
181.6032             6.13188             6.13190
181.7040             6.13188             6.13187
181.8047             6.13189             6.13190
181.9054             6.13190             6.13187
182.0061             6.13193             6.13190
182.1069             6.13200             6.13187
182.2076             6.13215             6.13190
182.3083             6.13242             6.13187
182.4090             6.13284             6.13190
182.5097             6.13346             6.13187
182.6105             6.13433             6.13190
182.7112             6.13548             6.13187
182.8119             6.13697             6.13190
182.9126             6.13884             6.13187
183.0134             6.14113             6.13190
183.1141             6.14389             6.13187
183.2148             6.14716             6.13190
183.3155             6.15099             6.13188
183.4163             6.15542             6.13190
183.5170             6.16049             6.13188
183.6177             6.16626             6.13190
183.7184             6.17276             6.13188
183.8191             6.18004             6.13190
183.9199             6.18815             6.13188
184.0206             6.19712             6.13190
184.1213             6.20701             6.13188
184.2220             6.21786             6.13190
184.3228             6.22970             6.13188
184.4235             6.24260             6.13190
184.5242             6.25658             6.13188
184.6249             6.27171             6.13190
184.7257             6.28801             6.13188
184.8264             6.30554             6.13190
184.9271             6.32434             6.13188
185.0278             6.34445             6.13190
185.1285             6.36591             6.13188
185.2293             6.38876             6.13190
185.3300             6.41299             6.13188
185.4307             6.43857             6.13189
185.5314             6.46547             6.13188
185.6322             6.49361             6.13189
185.7329             6.52291             6.13188
185.8336             6.55328             6.13189
185.9343             6.58463             6.13188
186.0350             6.61687             6.13189
186.1358             6.64991             6.13188
186.2365             6.68366             6.13189
186.3372             6.71804             6.13188
186.4379             6.75296             6.13189
186.5387             6.78831             6.13188
186.6394             6.82403             6.19265
186.7401             6.86001             6.36588
186.8408             6.89617             6.62558
186.9416             6.93242             6.93241
187.0423             6.96867             7.23927
187.1430             7.00483             7.49895
187.2437             7.04081             7.67221
187.3444             7.07653             7.73295
187.4452             7.11189             7.73296
187.5459             7.14680             7.73295
187.6466             7.18118             7.73296
187.7473             7.21493             7.73295
187.8481             7.24797             7.73296
187.9488             7.28021             7.73295
188.0495             7.31156             7.73296
188.1502             7.34193             7.73295
188.2509             7.37123             7.73296
188.3517             7.39937             7.73295
188.4524             7.42627             7.73296
188.5531             7.45185             7.73295
188.6538             7.47608             7.73296
188.7546             7.49893             7.73295
188.8553             7.52039             7.73296
188.9560             7.54050             7.73295
189.0567             7.55930             7.73296
189.1575             7.57683             7.73295
189.2582             7.59313             7.73296
189.3589             7.60825             7.73295
189.4596             7.62224             7.73296
189.5603             7.63514             7.73295
189.6611             7.64698             7.73296
189.7618             7.65783             7.73295
189.8625             7.66772             7.73296
189.9632             7.67669             7.73295
190.0640             7.68479             7.73296
190.1647             7.69208             7.73295
190.2654             7.69858             7.73296
190.3661             7.70434             7.73295
190.4669             7.70942             7.73296
190.5676             7.71385             7.73295
190.6683             7.71768             7.73296
190.7690             7.72095             7.73295
190.8697             7.72371             7.73296
190.9705             7.72600             7.73295
191.0712             7.72787             7.73296
191.1719             7.72936             7.73295
191.2726             7.73051             7.73296
191.3734             7.73138             7.73295
191.4741             7.73200             7.73296
191.5748             7.73242             7.73295
191.6755             7.73268             7.73296
191.7762             7.73283             7.73295
191.8770             7.73291             7.73295
191.9777             7.73294             7.73295
192.0784             7.73295             7.73295
192.1791             7.73295             7.73295
192.2799             7.73295             7.73295
192.3806             7.73295             7.73295
192.4813             7.73295             7.73295
192.5820             7.73295             7.73295
192.6828             7.73295             7.73295
192.7835             7.73295             7.73295
192.8842             7.73295             7.73295
192.9849             7.73295             7.73295
193.0856             7.73295             7.73295
193.1864             7.73295             7.73295
193.2871             7.73295             7.73295
193.3878             7.73295             7.73295
193.4885             7.73295             7.73295
193.5893             7.73295             7.73294
193.6900             7.73295             7.73295
193.7907             7.73295             7.73294
193.8914             7.73295             7.73295
193.9921             7.73295             7.73294
194.0929             7.73295             7.73295
194.1936             7.73295             7.73294
194.2943             7.73295             7.73295
194.3950             7.73295             7.73294
194.4958             7.73295             7.73295
194.5965             7.73295             7.73294
194.6972             7.73295             7.73295
194.7979             7.73295             7.73294
194.8987             7.73295             7.73295
194.9994             7.73295             7.73294
195.1001             7.73295             7.73295
195.2008             7.73295             7.73294
195.3015             7.73294             7.73295
195.4023             7.73294             7.73294
195.5030             7.73294             7.73295
195.6037             7.73294             7.73294
195.7044             7.73294             7.73295
195.8052             7.73294             7.73294
195.9059             7.73294             7.73295
196.0066             7.73294             7.73294
196.1073             7.73294             7.73295
196.2081             7.73294             7.73294
196.3088             7.73294             7.73295
196.4095             7.73294             7.73294
196.5102             7.73294             7.73295
196.6109             7.73294             7.73294
196.7117             7.73294             7.73294
196.8124             7.73294             7.73294
196.9131             7.73294             7.73294
197.0138             7.73294             7.73294
197.1146             7.73294             7.73294
197.2153             7.73294             7.73294
197.3160             7.73294             7.73294
197.4167             7.73294             7.73294
197.5174             7.73294             7.73294
197.6182             7.73294             7.73294
197.7189             7.73294             7.73294
197.8196             7.73294             7.73294
197.9203             7.73294             7.73294
198.0211             7.73294             7.73294
198.1218             7.73294             7.73294
198.2225             7.73294             7.73294
198.3232             7.73294             7.73294
198.4240             7.73294             7.73294
198.5247             7.73294             7.73294
198.6254             7.73294             7.73294
198.7261             7.73294             7.73294
198.8268             7.73294             7.73294
198.9276             7.73294             7.73294
199.0283             7.73294             7.73294
199.1290             7.73294             7.73294
199.2297             7.73294             7.73294
199.3305             7.73294             7.73294
199.4312             7.73294             7.73294
199.5319             7.73294             7.73294
199.6326             7.73294             7.73293
199.7334             7.73294             7.73294
199.8341             7.73294             7.73293
199.9348             7.73293             7.73294
200.0355             7.73293             7.73293
200.1362             7.73293             7.73294
200.2370             7.73293             7.73293
200.3377             7.73293             7.73294
200.4384             7.73293             7.73293
200.5391             7.73293             7.73293
200.6399             7.73293             7.73293
200.7406             7.73293             7.73293
200.8413             7.73293             7.73293
200.9420             7.73293             7.73293
201.0427             7.73293             7.73293
201.1435             7.73293             7.73293
201.2442             7.73293             7.73293
201.3449             7.73293             7.73293
